userId,movieId,rating
108,4159,2.0
116,165,3.5
462,7786,3.5
57,1226,4.0
352,60069,5.0
331,4239,4.0
236,1345,3.0
594,1876,4.5
125,42632,5.0
571,2746,3.0
483,88140,3.0
88,1597,2.5
419,2028,5.0
541,597,3.0
606,48997,4.0
427,16,4.0
448,3688,5.0
312,1909,4.0
477,2692,4.5
480,48780,4.5
306,60126,3.5
587,1614,4.0
328,54503,3.0
462,6611,5.0
334,344,2.0
495,4022,4.5
414,8533,3.5
23,5333,4.0
249,91542,3.5
365,33794,2.0
132,5969,2.5
89,164707,4.0
217,513,3.0
590,69844,4.0
221,1663,3.5
587,2336,5.0
365,113604,2.0
230,54272,4.5
382,910,4.0
121,377,3.0
387,3680,3.0
606,3451,5.0
306,85367,3.5
190,30749,4.0
215,1200,2.5
274,1175,4.0
187,500,1.5
514,5433,2.0
304,165,4.0
43,410,4.0
253,2064,4.0
478,1584,2.5
590,2160,4.0
587,3435,4.0
95,5816,3.0
606,2020,4.0
45,1029,4.0
182,1265,4.5
89,72701,4.0
483,2746,2.0
345,2352,4.0
391,1732,3.0
63,2115,4.0
580,8644,4.5
604,339,3.0
41,138036,2.0
561,2746,3.0
28,51662,4.5
514,2268,4.5
469,3269,3.0
600,6509,4.0
561,5944,3.0
495,551,3.5
80,83134,3.0
274,1848,3.5
222,1206,4.0
249,5803,3.0
335,50,5.0
610,107997,3.0
45,5283,5.0
414,8833,3.5
525,152037,3.0
525,6218,3.5
555,2161,4.0
302,458,3.0
217,479,3.0
182,6016,4.0
68,3996,3.0
506,37741,4.0
222,616,2.0
65,44191,4.5
187,6377,2.5
89,104,4.0
217,1917,3.0
561,3105,4.0
51,2788,5.0
89,64032,2.5
58,589,4.0
103,111,4.5
415,2997,4.0
50,99114,3.0
232,7147,4.0
414,52975,3.5
63,3285,2.0
448,3755,3.0
432,5418,4.5
159,89864,3.5
470,527,5.0
1,1258,3.0
520,1425,3.5
448,1704,4.0
233,183897,3.5
19,338,2.0
593,6218,5.0
346,1172,3.0
274,61250,2.0
495,173,0.5
448,104,3.0
448,113350,1.5
608,589,3.0
462,910,3.5
498,185,3.0
153,7293,0.5
247,1207,3.0
606,2359,4.0
339,40815,2.5
318,2161,4.0
474,2289,3.0
225,1219,3.0
368,1617,4.0
308,5952,4.0
570,1923,3.5
50,168254,1.5
209,3578,4.0
226,532,3.0
57,3753,3.0
442,362,2.5
64,2599,3.5
599,2018,3.0
42,4367,3.0
84,5,3.0
111,168248,4.0
122,27831,4.5
177,56941,5.0
260,6713,2.5
479,3421,4.0
599,81562,4.0
559,349,3.0
219,434,3.0
252,166643,4.0
181,161,4.0
488,8368,5.0
298,140174,2.0
318,3911,3.5
603,1964,4.0
18,7753,3.5
153,179819,0.5
68,95167,3.0
380,3698,4.0
89,6156,4.0
542,5679,4.0
4,47,2.0
156,1408,4.0
45,2005,3.0
600,2596,2.0
469,3633,4.0
290,2948,4.0
606,1234,4.5
571,3660,1.0
334,64957,3.5
217,1597,3.0
419,43679,3.0
272,177765,5.0
117,590,4.0
261,69122,3.5
113,3556,3.0
216,2248,3.0
414,1500,5.0
249,106920,5.0
177,4359,3.0
68,93510,5.0
305,4370,4.0
298,53993,0.5
159,6377,4.5
20,2078,4.5
186,2571,3.0
89,126577,4.0
432,5349,2.5
448,1837,3.0
562,4128,4.5
474,4361,4.0
268,2268,1.0
438,780,3.5
354,2947,4.0
419,90943,5.0
184,77561,3.0
610,6978,4.0
282,3176,4.5
610,95654,4.0
19,3253,2.0
583,133419,4.0
363,7153,3.0
239,2706,4.0
201,788,4.0
22,60069,2.0
474,2177,3.0
91,5679,4.0
414,5445,5.0
381,5618,5.0
562,1196,3.0
48,2353,3.0
290,1304,5.0
517,36517,2.5
534,36289,4.0
73,8533,3.0
391,1206,5.0
546,366,3.0
381,6365,4.0
414,3424,4.0
483,2793,3.5
599,61323,2.5
57,596,4.0
437,194,4.0
58,266,3.0
527,2355,5.0
510,39292,3.0
483,72998,4.5
448,5553,3.0
67,5574,4.0
473,4880,3.5
263,2918,3.0
606,1285,4.5
509,5481,3.5
104,4993,3.0
50,87222,2.0
119,92259,4.5
534,60126,4.5
382,102125,4.0
254,2840,3.5
527,2161,5.0
220,6365,4.5
294,493,3.0
6,185,3.0
292,56775,4.0
479,587,3.0
132,1635,3.0
274,5047,4.0
541,413,1.0
414,42602,3.5
507,377,5.0
142,231,3.0
298,112911,0.5
182,3683,4.5
160,173,3.0
406,44840,3.5
47,2420,3.5
187,40732,3.0
185,595,4.0
561,7143,4.0
382,1307,4.5
453,2027,3.0
480,223,1.5
610,31685,3.0
232,1917,4.5
305,648,4.0
104,5013,3.5
599,7005,1.5
12,222,5.0
448,161290,1.0
414,4054,3.0
68,91529,4.0
534,110102,4.0
462,3925,1.5
384,1959,4.0
236,1350,4.0
489,353,4.0
609,318,4.0
482,647,3.5
99,228,3.0
4,319,5.0
438,36525,4.0
28,1208,3.0
166,1221,4.5
509,73017,3.5
103,91500,3.5
102,553,4.0
416,5303,4.0
400,1193,4.5
294,3869,3.0
68,1031,2.0
50,115203,3.0
244,329,3.0
448,1228,5.0
604,169,3.0
489,3707,1.0
95,5618,4.5
332,5502,2.0
437,748,2.0
522,529,3.0
414,3994,4.0
95,539,4.0
326,89864,3.5
525,66203,2.0
469,2065,4.0
254,3996,4.0
465,2916,4.0
551,4262,3.5
414,2275,4.0
111,52245,3.5
328,63859,2.0
342,3203,3.0
570,1196,4.0
386,44,2.0
274,7254,3.5
356,3052,4.0
167,8360,4.0
275,2692,4.0
137,858,5.0
220,5952,4.5
542,1784,3.5
140,2764,4.0
116,1035,5.0
385,534,3.0
217,2987,3.0
483,27815,5.0
387,49932,3.5
580,4370,3.0
279,80489,4.0
462,25788,3.5
495,160,3.0
220,4011,4.0
564,34162,4.0
448,4814,2.0
68,2423,4.0
391,5537,5.0
414,6568,2.0
540,2628,4.5
313,3697,5.0
226,6711,4.5
361,6365,3.0
586,130520,4.5
57,761,2.0
339,71464,4.5
414,428,4.0
492,858,3.0
605,52435,3.0
125,62434,4.5
452,1222,5.0
263,1120,4.0
414,2575,3.0
249,55278,4.0
325,3147,3.0
116,1059,1.0
20,262,4.5
600,2161,3.5
95,2009,4.0
111,7361,3.5
448,97742,1.5
603,2599,5.0
474,49280,3.5
290,2130,4.0
598,54001,5.0
424,6870,4.5
104,4963,3.5
474,915,4.0
603,1904,5.0
73,61323,4.0
534,68157,4.0
372,541,4.0
19,1583,3.0
414,3296,5.0
286,6218,3.0
33,94,4.0
318,6368,4.0
430,6287,3.0
160,3263,3.0
102,161,3.0
448,3274,4.0
28,2686,3.0
339,5617,4.5
19,1047,3.0
119,4643,4.0
83,71535,2.0
377,4370,3.5
523,3147,5.0
599,6188,3.0
91,908,3.0
195,150,4.0
477,2109,3.5
288,1356,4.5
414,529,4.0
232,953,4.0
42,1810,3.0
514,5755,2.0
352,590,5.0
292,95720,1.0
455,292,3.0
368,782,2.0
365,318,4.5
599,2846,3.5
534,43836,3.5
125,97752,4.0
304,1265,5.0
600,2858,4.5
602,597,2.0
561,2808,3.0
448,150401,3.0
239,370,2.5
55,1293,4.0
294,3,1.0
177,1407,4.0
387,48877,3.0
528,6377,2.0
213,78499,4.5
590,47629,4.0
249,4975,3.5
372,508,3.0
125,149830,4.5
599,2952,3.0
20,6297,4.0
254,48043,3.5
297,1597,2.0
89,93006,4.5
232,6219,3.0
67,4306,3.5
312,5451,4.0
307,47,4.0
592,6,3.0
14,7,3.0
339,1231,5.0
587,933,4.0
448,339,3.0
330,2987,4.0
249,31696,4.0
89,133867,4.5
117,353,3.0
19,44,3.0
514,158830,2.5
117,804,3.0
184,180985,3.0
462,69526,3.0
431,903,3.0
317,2186,3.0
451,608,5.0
610,99721,1.5
294,433,2.0
600,2065,4.5
599,45,2.5
221,1244,4.5
307,3186,3.5
265,2377,2.0
177,1682,3.5
91,1954,5.0
234,153,5.0
249,57532,0.5
410,3224,5.0
517,3549,3.0
580,6770,3.5
495,3535,4.5
249,85020,3.5
417,74458,5.0
105,4973,4.0
354,2167,3.5
599,43708,3.0
135,1721,2.0
4,1046,5.0
591,1210,5.0
244,1094,1.0
202,3633,5.0
560,7265,4.0
480,2908,4.0
484,48780,1.5
414,62155,4.5
380,1388,4.0
483,3717,3.0
71,1036,4.0
573,69784,4.5
405,54503,4.0
606,508,3.5
249,95105,3.5
391,1247,4.0
78,2471,1.0
280,8638,4.5
510,216,3.0
517,909,0.5
426,8360,3.5
599,59016,2.5
294,1665,3.0
42,3257,4.0
599,2810,2.5
232,46976,3.5
547,2840,3.0
608,6365,5.0
64,597,3.5
217,1256,2.0
411,527,5.0
606,3108,4.0
288,48696,4.0
292,2085,4.5
68,5630,2.5
599,8500,2.5
474,1214,4.0
10,2762,0.5
249,356,4.5
217,2613,2.0
169,5943,4.0
177,5991,4.0
448,2111,4.0
373,590,4.0
74,6552,4.0
349,590,4.0
294,1566,2.0
111,128975,3.0
292,70361,3.0
156,1939,3.0
585,904,4.0
600,3248,1.0
24,1663,3.5
387,2789,3.5
182,3981,2.0
469,3814,3.0
330,750,4.5
280,94677,1.5
448,114762,1.5
103,99764,3.5
17,2571,5.0
24,5791,4.0
288,1721,3.0
414,45175,3.0
8,185,5.0
365,4973,1.0
391,2949,3.0
104,597,4.0
480,1957,4.5
380,2694,2.0
111,6874,3.5
606,5878,4.0
525,597,4.0
408,44840,3.0
89,60737,5.0
68,2167,3.5
103,61323,4.0
111,3821,1.5
83,53318,5.0
112,79132,4.5
448,2470,4.0
325,30,4.0
590,2302,4.0
198,198,4.0
100,497,4.0
369,2427,4.0
560,37495,3.5
560,105246,3.5
19,512,2.0
290,2355,4.0
58,292,4.0
448,77421,2.5
604,223,4.0
200,7173,3.5
307,207,1.5
605,6754,3.5
42,552,4.0
522,1136,4.5
599,168,1.5
261,48780,4.5
50,111921,2.5
59,1244,5.0
68,60126,3.5
353,413,2.0
436,158,3.0
34,1721,0.5
62,179401,3.5
606,1994,2.5
84,1196,4.0
474,934,3.0
37,318,4.0
471,4973,4.0
479,3081,2.0
52,71535,4.5
280,5970,4.5
288,141,3.0
414,2948,3.0
483,3114,3.0
603,112,4.0
111,75805,3.0
288,6377,3.5
279,7438,2.0
594,5308,5.0
378,106782,4.0
20,4700,4.0
474,457,5.0
68,170,2.5
175,8362,3.5
551,5952,2.0
483,7147,5.0
125,79702,4.0
187,2571,4.0
222,6373,4.0
600,3503,2.0
18,122924,4.0
376,5010,5.0
610,86295,3.0
480,4370,3.5
599,1359,2.5
601,33794,4.5
89,33646,3.0
387,1380,1.5
599,3072,2.0
580,1625,4.0
318,2000,3.5
23,1213,3.0
160,198,5.0
608,539,2.5
365,129354,2.5
64,1207,4.0
183,3107,5.0
222,91628,1.5
304,2320,3.0
177,6711,4.0
469,185,3.0
387,2360,4.5
59,3386,4.0
62,102123,4.0
61,6874,4.0
368,1371,3.0
132,588,3.5
105,27741,4.5
199,50068,3.5
464,3386,5.0
232,55245,2.5
219,39292,3.5
425,431,3.5
391,154,4.0
599,6998,2.0
606,36535,4.0
588,150,3.0
437,144,4.0
161,1022,3.0
305,72720,4.0
458,552,4.0
596,1801,3.0
219,44191,4.5
18,59784,4.0
555,851,3.0
380,4366,5.0
474,6918,4.0
230,45447,3.5
561,103228,3.5
121,39,4.0
414,838,3.0
43,553,4.0
346,1230,4.5
91,1298,4.0
200,8949,2.0
121,110,4.0
387,3350,3.5
294,2378,4.0
18,171023,4.0
275,1225,5.0
246,36363,3.5
454,111,3.5
33,580,1.0
45,784,4.0
369,6934,3.5
298,119145,3.5
452,3441,5.0
212,166528,4.0
590,150,4.5
477,1036,4.5
239,2701,3.0
89,588,1.0
80,63113,4.5
221,2987,3.5
414,3751,5.0
288,1262,4.0
356,30810,4.0
412,930,4.0
438,4310,3.5
546,1976,4.0
132,319,2.5
372,261,3.0
514,1,4.0
361,3082,4.0
226,4993,4.0
477,3254,4.0
140,1500,5.0
298,48780,2.0
525,4823,3.0
359,648,3.5
372,1210,5.0
475,2011,5.0
380,788,2.0
414,122918,4.0
382,47610,4.5
256,293,5.0
599,122922,2.5
4,3033,4.0
325,4467,3.0
326,4967,4.0
487,6711,3.0
103,84944,4.0
606,1480,3.5
202,1300,4.0
42,2311,4.0
420,3979,3.0
599,6016,3.0
477,3253,4.5
469,2202,5.0
140,539,3.0
113,71,1.0
20,5630,3.5
274,2004,4.0
307,1089,4.0
82,1367,1.0
89,69757,2.5
594,7046,0.5
484,1022,4.5
567,48982,2.5
350,785,4.0
372,710,2.0
227,134130,4.5
307,1325,0.5
380,5459,4.0
287,1921,4.5
74,2010,4.0
307,3101,2.5
325,2289,4.0
232,7361,4.0
136,328,2.0
600,919,3.0
428,150,2.0
377,42556,5.0
307,231,2.5
610,2976,4.0
425,586,2.5
32,736,3.0
514,109487,4.0
4,2921,4.0
156,1948,3.0
245,1092,1.0
422,923,4.0
474,4396,1.0
438,2424,4.0
480,1288,4.0
292,89492,3.0
309,1201,4.5
148,112852,3.5
608,2054,1.5
304,954,5.0
305,119141,3.5
9,1198,5.0
309,3101,2.5
15,858,4.0
199,1210,2.0
438,41569,2.0
560,4310,3.5
431,1278,4.0
104,4226,4.0
43,107,5.0
232,65088,3.0
178,6539,2.5
63,111362,3.5
599,5442,2.0
318,27815,3.5
188,2312,5.0
181,367,3.0
45,1265,3.0
19,141,1.0
489,41569,2.0
247,58559,4.0
474,3022,3.5
594,6549,5.0
249,4262,4.5
4,1266,4.0
68,7,2.0
603,301,4.0
62,6,4.5
182,436,3.5
66,7373,4.0
222,59014,2.0
28,1645,2.5
305,6586,4.0
601,1207,4.0
199,2427,3.0
322,4011,1.0
93,258,4.0
82,356,4.5
415,4958,3.5
91,208,2.5
411,350,4.0
307,8860,1.0
573,60040,4.0
401,5218,3.5
601,116797,4.0
474,5214,3.0
222,87869,2.0
190,6155,3.0
240,542,5.0
122,103141,4.5
307,4520,2.0
274,2036,2.5
329,1252,2.0
493,876,5.0
608,150,2.0
191,308,5.0
393,2571,5.0
63,7387,2.0
274,3918,3.5
312,5225,5.0
561,3317,4.0
503,480,3.5
318,3751,3.5
434,35836,3.5
59,647,4.0
357,6377,4.5
534,2004,4.5
377,3070,4.5
212,53125,3.0
566,231,2.0
377,2015,3.5
177,3247,2.0
480,27912,1.0
608,145,3.5
219,3972,4.0
332,110,3.5
64,293,4.0
307,6702,2.5
57,1564,3.0
357,56949,3.0
377,2793,3.5
68,1234,3.5
160,595,3.0
483,81834,4.5
124,1961,4.0
40,107,4.0
596,49530,2.5
82,163,4.0
51,2302,5.0
509,1517,3.5
610,5420,3.0
599,2799,1.0
381,30812,2.5
599,170355,4.5
144,4306,5.0
474,7325,3.5
259,4886,4.0
567,87232,2.5
64,1396,3.5
480,4921,3.5
171,903,5.0
45,4306,5.0
530,380,2.0
226,788,3.5
80,318,5.0
232,34162,4.0
187,6368,5.0
288,3034,3.0
474,6433,2.0
64,110,4.0
448,87483,2.0
368,3623,2.0
438,4721,4.0
274,58870,3.0
599,6035,2.5
42,1285,4.0
381,3624,4.0
416,2762,2.5
140,4022,4.0
525,5218,3.0
570,4022,4.5
351,593,4.5
28,6953,3.0
567,102125,3.0
213,858,4.0
74,3246,4.0
477,5378,4.0
160,2028,5.0
204,44694,3.5
288,2150,3.0
294,1500,4.0
417,58559,4.0
260,3751,4.0
51,52973,4.5
18,5266,3.5
603,2872,3.0
211,71535,4.0
356,2968,5.0
373,594,5.0
249,122892,4.5
590,26152,2.5
325,2302,3.0
524,1242,5.0
599,5361,2.0
201,1569,4.0
339,33162,4.5
555,2597,3.0
314,6,3.0
1,1967,4.0
453,4308,5.0
166,5952,4.5
514,1517,3.5
91,6638,2.0
182,5992,4.5
448,91126,3.5
176,380,5.0
610,4308,2.5
219,1036,5.0
414,58839,2.5
337,1073,5.0
414,2891,3.0
298,6377,2.5
307,31422,0.5
274,253,4.5
509,44972,2.5
448,1515,2.0
216,1273,3.0
404,357,4.0
469,2872,5.0
359,2530,3.0
111,128097,4.0
347,266,3.0
45,11,3.0
122,1265,5.0
368,593,4.0
448,158956,2.0
603,1265,5.0
603,501,5.0
304,1073,4.0
373,208,2.0
477,19,3.0
400,134130,4.0
240,377,5.0
31,1214,4.0
135,466,3.0
182,2722,0.5
414,7842,3.0
564,8641,4.5
232,53993,3.0
409,2485,3.0
474,49666,3.0
368,3432,2.0
288,2055,3.0
419,50851,4.0
514,1449,4.0
21,5254,3.0
112,91529,5.0
90,617,4.0
561,1387,5.0
520,1200,5.0
546,3868,3.0
177,971,5.0
380,7846,3.5
517,49272,1.5
325,351,3.0
361,745,2.0
274,7347,3.0
91,2790,3.0
177,52458,2.5
387,4679,1.5
571,1331,2.0
246,7147,5.0
208,589,4.0
428,5283,3.0
57,2949,3.0
552,923,4.5
277,849,4.0
469,2311,4.0
105,541,4.0
307,1997,3.0
608,2000,3.5
172,1215,3.5
323,208,2.5
603,2427,3.0
600,1196,4.0
217,1396,5.0
51,1267,4.0
528,4011,5.0
219,173,2.5
132,551,3.5
555,3363,3.0
46,593,5.0
118,590,4.0
124,1091,3.0
325,555,4.0
412,2886,1.0
606,2340,4.0
599,26283,3.0
132,838,2.0
99,282,4.0
475,3753,4.5
610,7657,4.0
210,5816,4.5
608,2474,4.5
597,2248,5.0
503,356,4.0
354,8361,3.0
18,97938,3.0
599,802,2.5
339,88125,2.5
610,5954,5.0
313,648,1.0
414,750,5.0
353,434,3.0
232,68952,3.5
387,5296,1.5
105,8950,3.5
262,230,4.0
483,5502,3.5
221,1617,5.0
298,1,2.0
552,4019,4.0
477,51939,4.0
274,2840,2.5
51,4241,0.5
567,161582,0.5
376,38038,5.0
489,51077,1.0
610,6283,4.5
603,1541,1.0
47,159817,3.0
282,6708,4.0
474,933,3.5
19,3743,2.0
318,32917,4.0
356,1259,3.5
438,5266,2.5
510,1961,3.0
292,90249,3.5
156,1179,5.0
149,1391,4.0
95,1748,4.0
294,2736,4.0
570,1219,3.0
380,4821,5.0
604,366,5.0
94,587,3.0
57,2403,4.0
62,318,4.0
600,101,4.5
414,4210,3.0
182,3967,4.5
91,3300,5.0
532,3703,5.0
132,357,3.5
280,4896,4.0
326,6953,4.0
328,2762,2.0
517,53125,2.5
381,2052,4.0
177,2078,3.0
63,1080,5.0
515,175569,4.0
377,72998,4.5
489,96079,4.0
111,174045,4.0
414,5688,3.5
490,1,3.5
139,3793,3.0
1,2395,5.0
414,3178,4.0
448,111795,3.0
72,589,4.5
258,70286,4.5
318,5202,2.5
480,46578,5.0
563,101612,3.0
274,8376,1.5
600,1197,5.0
177,8808,3.5
51,2664,4.0
103,79134,3.5
20,5014,4.0
191,427,1.0
288,205,3.5
480,780,3.0
517,1282,5.0
119,5952,4.5
380,6731,3.5
64,3969,0.5
132,6157,3.0
585,2502,4.0
204,1089,4.5
131,356,3.0
593,4896,2.0
234,4306,5.0
184,88140,4.0
322,2918,3.0
462,160644,5.0
599,27769,3.0
560,5378,4.0
599,3176,3.0
282,7438,3.5
483,32,5.0
327,2046,3.5
134,153,4.0
103,1201,5.0
113,1018,3.0
20,1282,4.5
82,6,3.5
466,63859,4.0
84,477,4.0
220,63540,2.0
169,2571,4.5
448,6662,4.0
334,1214,3.5
182,4446,3.0
66,6979,4.0
61,2012,2.0
334,2997,4.0
599,999,3.0
452,1997,5.0
298,71518,1.0
113,1639,2.0
446,141,4.0
238,4498,4.0
555,1,4.0
590,42002,2.5
517,95167,2.5
357,253,4.0
32,1036,5.0
606,32862,4.0
307,4643,3.0
476,421,4.0
33,588,5.0
200,2123,0.5
365,3081,1.5
570,49530,3.5
177,4014,3.0
274,1203,3.5
160,3986,0.5
480,8972,3.0
599,322,3.5
438,7263,3.5
380,33834,5.0
226,51255,4.5
221,3504,4.5
221,3090,5.0
565,300,4.0
68,8810,2.5
173,296,1.0
177,50,4.0
387,2946,3.5
202,2346,3.0
187,34405,2.5
462,1283,4.5
357,79008,4.0
483,56152,3.0
452,3633,3.0
434,1240,3.5
18,27689,2.5
68,1240,4.0
462,8507,3.0
453,3831,4.0
24,6350,4.5
610,4025,2.5
249,65802,2.5
414,42730,2.5
356,158,3.0
599,2144,3.0
414,6670,2.5
68,1476,3.0
42,2297,4.0
132,6333,3.0
275,3481,4.0
122,94959,5.0
219,1721,0.5
64,1208,5.0
484,4025,3.0
600,2407,4.0
573,4388,4.0
388,44022,4.5
298,5954,3.0
45,1060,5.0
121,225,3.0
525,1246,4.5
606,1704,4.5
384,1206,3.0
13,3996,5.0
51,919,2.0
104,6060,4.0
474,986,4.0
560,54995,4.0
220,1270,5.0
275,1187,5.0
74,3735,4.5
477,72224,3.5
387,6123,4.0
479,515,4.0
43,329,5.0
225,1339,4.0
160,253,3.0
414,63876,4.0
481,1597,3.0
200,8958,4.0
111,593,0.5
590,47099,3.5
249,2306,3.0
148,60069,4.5
232,4367,3.5
128,1066,5.0
608,5064,4.0
555,318,5.0
591,260,5.0
537,2329,4.5
104,2040,3.0
111,51935,3.0
432,6377,3.5
249,50068,4.0
294,1911,1.0
514,296,4.0
199,7445,3.5
380,79132,5.0
573,53996,3.0
63,64285,4.5
606,26875,4.0
19,3064,2.0
567,103042,2.0
512,161,4.0
606,3808,4.0
256,68954,4.0
297,1004,2.0
109,371,3.0
215,356,3.5
474,2616,2.0
438,590,3.0
274,44199,3.5
217,2571,3.0
312,346,3.0
230,253,4.0
520,2571,5.0
594,8132,4.5
382,126482,3.0
346,912,4.5
169,4992,4.0
488,1185,2.5
414,524,5.0
555,2476,4.0
290,1266,4.0
244,292,1.0
166,6942,4.5
226,420,4.0
420,4973,3.5
153,111659,0.5
249,3271,4.0
84,912,4.0
202,2527,3.0
196,47099,4.0
367,4265,4.0
177,49530,4.0
469,3255,3.0
573,316,4.0
212,54286,3.0
57,1690,2.0
217,3387,2.0
610,6214,4.5
42,2146,4.0
54,420,2.0
68,3783,3.0
391,5202,4.0
288,2710,4.0
514,2407,2.5
448,109191,1.5
318,1220,3.5
212,107314,3.5
448,1221,5.0
380,50,4.0
520,344,1.0
474,2930,3.5
105,8957,4.0
75,4306,4.0
89,142831,4.5
420,1580,3.5
95,1381,2.0
387,3455,2.5
610,51709,5.0
386,112,4.0
600,4873,4.0
432,81562,3.5
82,6593,3.0
380,56775,4.0
414,4351,4.0
330,1784,5.0
597,101,5.0
266,1060,2.0
282,648,3.0
606,1247,4.5
393,4226,5.0
11,1210,4.0
307,6060,2.0
567,122922,3.0
274,7846,2.5
182,2135,1.5
405,1080,4.5
387,10,3.5
259,786,0.5
590,1485,2.5
298,50,3.5
448,1884,2.5
477,67087,3.5
438,6595,4.0
608,3745,4.0
318,1361,4.0
328,1732,3.5
170,350,3.0
474,7058,3.5
417,97938,3.5
104,5481,2.0
462,69849,3.5
298,3471,2.5
580,38061,4.0
256,6934,3.5
160,1373,2.0
474,2294,3.5
217,2082,2.0
495,97923,5.0
380,1517,3.0
436,413,2.0
414,3948,3.0
590,1950,4.0
538,3671,4.5
263,988,3.0
425,5015,3.0
80,7445,4.5
474,5836,2.0
403,2427,4.5
462,1206,3.5
414,5135,4.0
84,232,5.0
21,95167,3.5
298,120466,3.0
520,2470,4.0
600,2018,3.0
210,8907,1.5
573,2502,4.5
610,319,3.5
387,1125,4.0
413,858,5.0
217,3257,3.0
313,4941,5.0
387,3258,1.5
70,3361,5.0
400,79132,5.0
607,1975,4.0
474,49220,3.5
153,105844,4.0
200,2947,4.0
590,1344,3.5
567,135288,3.0
599,6204,2.5
434,1387,4.0
393,102445,4.5
187,5618,5.0
405,37731,4.0
577,1077,3.0
590,2424,3.0
509,89678,4.0
274,1201,3.0
286,1333,4.0
380,6889,3.0
226,4321,3.0
19,1322,2.0
111,34162,4.5
563,117529,3.5
148,98243,4.5
156,2136,2.0
474,4709,2.5
599,32300,2.0
584,420,4.0
558,3824,5.0
84,141,3.0
177,1025,4.0
298,8917,2.0
608,5218,4.0
302,47,5.0
555,3706,1.0
483,3148,4.0
426,8961,5.0
387,3698,2.5
111,54286,3.0
156,936,5.0
599,3361,3.0
372,593,4.0
202,2951,4.0
318,40955,4.0
160,1411,5.0
219,5400,2.0
342,2581,3.0
597,1091,4.0
403,3107,4.0
105,172793,5.0
607,1219,3.0
573,3213,5.0
480,5679,4.0
262,164,3.0
523,8861,5.0
307,3705,2.5
477,4022,3.5
67,293,5.0
387,6669,3.5
480,45501,1.5
448,38038,3.5
414,6323,3.5
240,231,4.0
509,51662,3.5
414,4008,4.0
464,79132,5.0
124,1,4.0
282,3752,3.0
610,32587,4.5
288,4239,3.0
419,6373,3.5
432,6953,3.0
50,6377,3.0
348,1208,5.0
369,1371,3.0
18,37741,4.0
430,2997,4.0
186,5378,4.0
419,858,5.0
594,6765,5.0
600,663,4.5
610,136602,4.0
561,596,4.0
600,1025,3.5
483,36708,4.0
393,1732,0.5
292,597,3.5
77,5349,5.0
131,3178,3.0
219,19,2.5
307,4011,3.5
261,3979,3.5
510,5945,3.5
393,589,0.5
171,858,5.0
177,1348,2.0
391,1060,5.0
330,743,3.5
600,3160,3.5
414,3471,4.0
339,1291,4.0
606,6979,3.5
602,36,3.0
135,329,2.0
345,4195,3.0
422,1387,5.0
19,2804,3.0
165,5415,3.0
232,1148,2.5
141,50872,3.0
28,3916,3.5
76,58559,3.0
68,2174,2.5
408,49272,5.0
567,4144,4.5
132,593,3.5
298,7373,4.0
352,45447,3.5
365,52973,3.5
307,41571,4.5
474,3147,4.0
486,163,4.0
438,500,3.5
44,1405,4.0
140,5108,3.0
62,176371,4.0
480,1693,4.5
474,266,2.0
21,49286,3.5
182,2572,4.0
288,2919,3.0
514,7153,3.0
96,1721,2.0
448,134158,1.5
57,3671,4.0
266,592,4.0
586,117851,5.0
499,48394,3.5
136,333,5.0
441,104,3.5
305,90866,3.0
448,8917,4.5
57,1726,2.0
603,2283,4.0
177,33679,3.0
57,2628,3.0
432,19,2.0
480,2683,4.5
144,7034,4.0
212,89745,4.0
377,4294,5.0
484,4975,5.0
600,2840,1.0
349,434,3.0
559,435,2.0
187,4902,4.5
222,8363,3.0
19,1688,3.0
448,131480,2.0
68,164179,3.5
344,5502,1.0
305,2232,5.0
282,919,5.0
196,2571,5.0
414,4675,1.0
474,597,4.0
468,208,3.0
570,53000,3.0
377,2699,3.5
91,2463,2.5
328,2571,2.0
489,7361,4.5
411,34,4.0
297,1556,1.0
134,509,4.0
599,3505,2.5
372,1196,4.0
288,1179,3.0
580,8950,4.5
309,7303,4.0
522,81932,4.0
42,3269,3.0
67,5952,2.0
492,52,3.0
195,1370,3.0
105,3415,4.5
534,1682,5.0
306,5957,4.0
171,661,5.0
330,587,3.5
307,34162,3.5
425,1625,4.0
482,494,4.0
4,595,3.0
365,135137,3.0
387,50,4.5
469,2300,4.0
509,46578,3.5
488,1704,4.0
356,1734,4.0
414,2690,3.0
40,616,3.0
599,420,2.0
74,4427,3.5
483,2959,4.5
438,3175,3.5
51,1014,0.5
511,119145,4.0
606,345,4.5
434,51255,3.5
509,2018,3.0
408,79139,3.5
610,1129,4.0
448,1923,4.0
523,7147,5.0
105,2731,4.0
525,1,4.0
599,90405,2.5
4,2843,5.0
232,5504,2.0
305,50,5.0
510,494,1.0
387,1954,3.0
307,39183,3.5
386,161,3.0
555,3526,5.0
483,27731,3.5
600,3608,4.0
52,7361,3.5
500,745,1.0
606,2206,4.0
187,6857,5.0
563,2485,3.0
514,185473,3.0
165,1304,3.0
391,4014,2.0
62,2011,5.0
339,50068,4.5
383,2539,2.0
64,8014,5.0
571,2867,5.0
217,2956,3.0
357,2005,4.5
314,293,3.0
308,318,1.0
567,122892,2.0
74,5867,4.0
239,1610,4.0
288,2944,3.0
479,5309,2.0
484,1033,4.5
221,3735,4.5
233,1732,4.0
